VisitYear,VisitMonth,VisitMode,Rating,Season,VisitPeriod,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionVisitCount,RatingDifference
2020,3,2,5.0,Spring,Low_Season,4.5,4,4.302735262918624,13198,0.5
2019,6,2,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
2020,3,2,3.0,Spring,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,3,2,5.0,Spring,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,3,2,5.0,Spring,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,3,2,5.0,Spring,Low_Season,4.5,2,4.302735262918624,13198,0.5
2020,3,2,4.0,Spring,Low_Season,4.0,4,4.302735262918624,13198,0.0
2020,3,2,4.0,Spring,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,3,3,4.0,Spring,Low_Season,4.1,10,4.302735262918624,13198,-0.09999999999999964
2020,3,4,4.0,Spring,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,3,5,5.0,Spring,Low_Season,4.666666666666667,9,4.302735262918624,13198,0.33333333333333304
2020,2,4,4.0,Winter,Low_Season,4.071428571428571,14,4.302735262918624,13198,-0.07142857142857117
2020,2,5,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,5,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,2,5,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,2,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,4,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,4,3,5.0,Spring,Peak_Season,4.166666666666667,3,4.302735262918624,13198,0.833333333333333
2020,2,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,2,2,3.0,Winter,Low_Season,3.8333333333333335,6,4.302735262918624,13198,-0.8333333333333335
2020,2,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,2,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,4.5,4,4.302735262918624,13198,0.5
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,3.0,Winter,Low_Season,3.6666666666666665,3,4.302735262918624,13198,-0.6666666666666665
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,4,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,4,2.5,Winter,Low_Season,2.5,4,4.302735262918624,13198,0.0
2020,2,5,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,2,2,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2020,2,2,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
2020,2,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
2019,5,4,5.0,Spring,Peak_Season,5.0,3,4.302735262918624,13198,0.0
2020,2,5,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,4.75,4,4.302735262918624,13198,0.25
2020,2,4,2.5,Winter,Low_Season,3.75,2,4.302735262918624,13198,-1.25
2019,10,4,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2020,2,5,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2020,2,3,5.0,Winter,Low_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
2020,2,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,3,3,4.0,Spring,Low_Season,4.5,2,4.302735262918624,13198,-0.5
2020,1,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,3,3.0,Winter,Low_Season,3.5,3,4.302735262918624,13198,-0.5
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,5,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,1,4,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,4,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,4.75,4,4.302735262918624,13198,0.25
2020,1,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,4,4.0,Winter,Low_Season,4.0,6,4.302735262918624,13198,0.0
2020,1,5,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,3,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,1,3,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,3.75,2,4.302735262918624,13198,1.25
2020,1,5,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,3.75,2,4.302735262918624,13198,1.25
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,3.75,2,4.302735262918624,13198,1.25
2020,1,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,3,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,1,5,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,1.0
2020,1,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,1.0
2020,1,2,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,4.0,4,4.302735262918624,13198,1.0
2019,12,3,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,4.333333333333333,3,4.302735262918624,13198,0.666666666666667
2019,12,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2020,1,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,2,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,11,2,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,2,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,8,3,5.0,Summer,Peak_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
2019,12,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,5,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
2019,10,4,5.0,Autumn,Shoulder_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
2020,1,2,3.0,Winter,Low_Season,3.5,2,4.302735262918624,13198,-0.5
2020,1,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,4.75,4,4.302735262918624,13198,0.25
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,4,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2020,1,4,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2020,1,5,5.0,Winter,Low_Season,4.285714285714286,7,4.302735262918624,13198,0.7142857142857144
2019,12,2,5.0,Winter,Low_Season,4.75,4,4.302735262918624,13198,0.25
2020,1,2,5.0,Winter,Low_Season,4.166666666666667,3,4.302735262918624,13198,0.833333333333333
2020,1,2,5.0,Winter,Low_Season,3.75,2,4.302735262918624,13198,1.25
2019,12,2,5.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,1.0
2020,1,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2019,4,5,5.0,Spring,Peak_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2020,1,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2020,1,5,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,4.5,4,4.302735262918624,13198,0.5
2019,12,3,4.0,Winter,Low_Season,4.318181818181818,11,4.302735262918624,13198,-0.31818181818181834
2020,1,3,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,5,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,4,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,4.166666666666667,3,4.302735262918624,13198,0.833333333333333
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,5,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,3,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,4,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,3,4.0,Winter,Low_Season,3.25,4,4.302735262918624,13198,0.75
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,3,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.5,2,4.302735262918624,13198,-0.5
2019,12,2,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,3,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,5,5.0,Winter,Low_Season,3.875,4,4.302735262918624,13198,1.125
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,5,4.0,Winter,Low_Season,4.5,2,4.302735262918624,13198,-0.5
2019,12,3,4.0,Winter,Low_Season,3.888888888888889,9,4.302735262918624,13198,0.11111111111111116
2019,12,3,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,3,3.0,Winter,Low_Season,3.3333333333333335,3,4.302735262918624,13198,-0.3333333333333335
2019,12,4,4.0,Winter,Low_Season,3.6666666666666665,3,4.302735262918624,13198,0.3333333333333335
2019,12,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,11,3,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,3.1666666666666665,3,4.302735262918624,13198,0.8333333333333335
2019,12,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,2,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,5,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,4.666666666666667,12,4.302735262918624,13198,0.33333333333333304
2019,12,2,5.0,Winter,Low_Season,3.75,2,4.302735262918624,13198,1.25
2019,11,4,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,3,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,3.875,4,4.302735262918624,13198,0.125
2019,12,2,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,5,4.0,Winter,Low_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
2019,12,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,4.5,6,4.302735262918624,13198,0.5
2019,12,2,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,5,5.0,Winter,Low_Season,5.0,3,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,3.7,5,4.302735262918624,13198,1.2999999999999998
2019,12,4,4.0,Winter,Low_Season,4.0,3,4.302735262918624,13198,0.0
2019,12,3,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,12,3,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,4,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,2,3,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,4,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
2019,12,2,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,4,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
2019,10,4,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2019,12,2,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
2019,9,2,5.0,Autumn,Shoulder_Season,4.6,5,4.302735262918624,13198,0.40000000000000036
2019,11,2,4.0,Autumn,Shoulder_Season,3.6666666666666665,3,4.302735262918624,13198,0.3333333333333335
2019,11,2,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,2,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2019,8,2,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,2,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
2019,11,2,4.0,Autumn,Shoulder_Season,4.4,5,4.302735262918624,13198,-0.40000000000000036
2019,11,5,4.0,Autumn,Shoulder_Season,3.4,5,4.302735262918624,13198,0.6000000000000001
2019,11,2,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
2019,10,2,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
2019,11,4,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
2019,11,2,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
2019,11,2,5.0,Autumn,Shoulder_Season,4.5,2,4.302735262918624,13198,0.5
2019,11,2,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
